Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	orig.sound.file	song.type.lek	SNR	prevalence
46.5690249433107	46.7044217687075	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	46.5690249433107	187	Spectrogram 1	1	2231.099	11581.5984	0.SUR.2009.5.25.7.46 (2).WAV_3	SUR-F3	3.0038395684	low
46.8044217687075	46.9424489795918	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	46.8044217687075	188	Spectrogram 1	1	2180.802	11531.3014	0.SAT.2014.5.13.8.59.WAV_1	SAT-G1	25.8109872147	high
47.0424489795918	47.1652380952381	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	47.0424489795918	189	Spectrogram 1	1	1761.4	11111.8994	0.SJA.2018.7.10.8.32.WAV_3	SJA-C1	16.4569836234478	high
47.2652380952381	47.4124489795918	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	47.2652380952381	190	Spectrogram 1	1	1755.127571	11105.626971	47.CCL.2011.6.20.7.29.WAV_5	CCL-K1	27.377706502	high
47.5124489795918	47.634126984127	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	47.5124489795918	191	Spectrogram 1	1	2154.900991	11505.400391	292.SUR.2015.6.8.8.13.WAV_2-8	SUR-J3	20.1350905002	high
47.734126984127	47.8984353741497	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	47.734126984127	192	Spectrogram 1	1	1977.2239154	11327.7233154	0.CCL.2013.2.16.8.00.WAV_1	CCL-L1	24.2824396076	high
47.9984353741497	48.1126757369614	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	47.9984353741497	193	Spectrogram 1	1	1986.51	11337.0094	0.SUR.2012.1.20.9.25.WAV_3	SUR-L1	23.4707074031	low
48.2126757369615	48.3631065759637	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	48.2126757369615	194	Spectrogram 1	1	1755.127571	11105.626971	-3.CCE.2012.3.24.8.45.WAV_3-7	CCE-I1	20.4778202753	high
48.4631065759637	48.6162131519274	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	48.4631065759637	195	Spectrogram 1	1	2065.0373932	11415.5367932	0.CCE.1982.2.25.ITM70862A-21.WAV_2-1	CCE-F1	9.4047115425	high
48.7162131519274	48.8426530612245	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	48.7162131519274	196	Spectrogram 1	1	2842.571	12193.0704	0.SUR.2014.7.28.8.20.WAV_5	SUR-J4	23.6455275578	low
48.9426530612245	49.1020634920635	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	48.9426530612245	197	Spectrogram 1	1	2370.272	11720.7714	209.LOC.2013.3.26.8.34.WAV_2-5	LOC-A2	20.7961805777	high
49.2020634920635	49.3165532879819	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	49.2020634920635	198	Spectrogram 1	1	1710.7083021	11061.2077021	17.CCL.2010.5.27.8.59.WAV_2-1	CCL-I1	10.8303384076	low
49.4165532879819	49.5682766439909	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	49.4165532879819	199	Spectrogram 1	1	2332.4782671	11682.9776671	0.TR1.2012.7.31.8.52.WAV_3	TR1-E4	17.0955056535	low
49.6682766439909	49.788843537415	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	49.6682766439909	200	Spectrogram 1	1	1888.3853777	11238.8847777	87.SUR.2012.2.3.9.57.WAV_2	SUR-J2	9.0819994685	low
49.888843537415	50.0108843537415	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	49.888843537415	201	Spectrogram 1	1	2190.334	11540.8334	0.SUR.2009.5.25.7.46 (2).WAV_1	SUR-F3	3.1843303994	low
50.1108843537415	50.2692063492063	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	50.1108843537415	202	Spectrogram 1	1	1601.978	10952.4774	0.CCL.2015.6.18.8.57.WAV_1-35	CCL-N1	9.8232081675	high
50.3692063492064	50.5032199546485	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	50.3692063492064	203	Spectrogram 1	1	2243.7395287	11594.2389287	356.SUR.2015.6.2.7.58.WAV_1-1	SUR-K4	19.1778646455	low
50.6032199546485	50.7561224489796	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	50.6032199546485	204	Spectrogram 1	1	1666.2890333	11016.7884333	279.CCE.2014.7.7.26.8.32.WAV_2-2	CCE-I1	18.5809296493	high
50.8561224489796	50.9697732426304	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	50.8561224489796	205	Spectrogram 1	1	1659.860124	11010.359524	0.CCL.2010.5.27.7.59.WAV_1-4	CCL-I1	10.239845088	low
51.0697732426304	51.1718140589569	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	51.0697732426304	206	Spectrogram 1	1	1888.3188447	11238.8182447	0.TR1.2013.4.22.8.50.WAV_2-6	TR1-D1	16.6192013436	high
51.2718140589569	51.4032426303855	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	51.2718140589569	207	Spectrogram 1	1	2376.9973354	11727.4967354	31.CCL.2011.6.17.8.45.WAV_1-14	CCL-K2	17.7844720889	low
51.5032426303855	51.605283446712	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	51.5032426303855	208	Spectrogram 1	1	1888.3188447	11238.8182447	0.TR1.2013.4.22.8.50.WAV_2-6	TR1-D1	16.6192013436	high
51.705283446712	51.8509523809524	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	51.705283446712	209	Spectrogram 1	1	2135.028	11485.5274	0.SUR.1970.7.23.ITM70861B-31.WAV_2	SUR-A4	15.4592629128	low
51.9509523809524	52.0715192743764	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	51.9509523809524	210	Spectrogram 1	1	1888.3853777	11238.8847777	87.SUR.2012.2.3.9.57.WAV_2	SUR-J2	9.0819994685	low
52.1715192743764	52.2938095238095	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	52.1715192743764	211	Spectrogram 1	1	1955.532	11306.0314	180.SUR.2014.4.9.7.15.WAV_3-3	SUR-K3	26.1858045719	low
52.3938095238095	52.5400907029478	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	52.3938095238095	212	Spectrogram 1	1	1266.516	10617.0154	0.SUR.1989.5.31.ITM70960A-26.WAV_1-4	SUR-E1	15.4876605807	high
52.6400907029478	52.7873015873016	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	52.6400907029478	213	Spectrogram 1	1	1755.127571	11105.626971	47.CCL.2011.6.20.7.29.WAV_5	CCL-K1	27.377706502	high
52.8873015873016	53.0280498866213	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	52.8873015873016	214	Spectrogram 1	1	1804.718	11155.2174	213.SJA.2013.5.7.7.35.WAV_3	SJA-D3	22.6973123229	low
53.1280498866213	53.2791156462585	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	53.1280498866213	215	Spectrogram 1	1	1977.1507292	11327.6501292	0.TR1.2012.7.31.8.52.WAV_3-6	TR1-E4	17.0408001941	low
53.3791156462585	53.4933786848073	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	53.3791156462585	216	Spectrogram 1	1	1701.156	11051.6554	0.SUR.2012.1.20.9.25.WAV_5	SUR-L1	21.3645813745	low
53.5933786848073	53.7254421768708	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	53.5933786848073	217	Spectrogram 1	1	1955.532	11306.0314	36.SUR.2013.2.2.10.24.WAV_1	SUR-K2	26.6514400471	high
53.8254421768708	53.9416099773243	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	53.8254421768708	218	Spectrogram 1	1	1578.861	10929.3604	0.SUR.2012.1.20.9.25.WAV_1	SUR-L1	21.4347160619	low
54.0416099773243	54.1636507936508	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	54.0416099773243	219	Spectrogram 1	1	2190.334	11540.8334	0.SUR.2009.5.25.7.46 (2).WAV_1	SUR-F3	3.1843303994	low
54.2636507936508	54.4140816326531	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	54.2636507936508	220	Spectrogram 1	1	1755.127571	11105.626971	-3.CCE.2012.3.24.8.45.WAV_3-7	CCE-I1	20.4778202753	high
54.5140816326531	54.6631746031746	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	54.5140816326531	221	Spectrogram 1	1	2249.1	11599.5994	0.CCL.2019.7.16.9.04.WAV_3	CCL-N1	14.5056304368866	high
54.7631746031746	54.9034693877551	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	54.7631746031746	222	Spectrogram 1	1	2021.6431843	11372.1425843	0.TR1.2013.4.23.9.14.WAV_1-3	TR1-E4	15.4678757062	low
55.0034693877551	55.169433106576	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	55.0034693877551	223	Spectrogram 1	1	1533.0312266	10883.5306266	312.CCL.2014.4.17.8.11.WAV_2	CCL-M1	14.2335065558	low
55.269433106576	55.3969387755102	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	55.269433106576	224	Spectrogram 1	1	2027.274	11377.7734	0.SUR.2014.7.27.3.27.WAV_2-4	SUR-J4	23.9957238021	low
55.4969387755102	55.6404535147392	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	55.4969387755102	225	Spectrogram 1	1	1891.3899921	11241.8893921	0.BR1.2013.6.7.8.24.WAV_2-5	BR1-D4	21.8245768807	low
55.7404535147392	55.8884353741497	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	55.7404535147392	226	Spectrogram 1	1	2086.104	11436.6034	0.SUR.1970.7.23.ITM70861B-31.WAV_1	SUR-A4	17.3020504562	low
55.9884353741497	56.1415419501134	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	55.9884353741497	227	Spectrogram 1	1	2065.0373932	11415.5367932	0.CCE.1982.2.25.ITM70862A-21.WAV_2-1	CCE-F1	9.4047115425	high
56.2415419501134	56.3755555555556	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	56.2415419501134	228	Spectrogram 1	1	2643.8620634	11994.3614634	0.CCE.1970.7.13.ITM70858A-5.WAV_1-6	CCE-C2	11.9078751821	low
56.4755555555556	56.6185714285714	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	56.4755555555556	229	Spectrogram 1	1	2190.334	11540.8334	0.SUR.2009.5.25.7.46 (2).WAV_5	SUR-F3	3.9668785808	low
56.7185714285714	56.8495011337869	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	56.7185714285714	230	Spectrogram 1	1	1556.8	10907.2994	0.SUR.2017.05.26.9.45.WAV_1	SUR-K2	25.9983143325	high
56.9495011337868	57.0999319727891	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	56.9495011337868	231	Spectrogram 1	1	1755.127571	11105.626971	-3.CCE.2012.3.24.8.45.WAV_3-7	CCE-I1	20.4778202753	high
57.1999319727891	57.3645124716553	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	57.1999319727891	232	Spectrogram 1	1	1843.9661088	11194.4655088	0.CCL.2017.05.22.7.58.WAV_20	CCL-N1	16.4706493394	high
57.4645124716553	57.6142630385487	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	57.4645124716553	233	Spectrogram 1	1	1891.3899921	11241.8893921	0.BR1.2013.6.7.8.15.WAV_3	BR1-D3	13.3768503529	low
57.7142630385488	57.8319274376417	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	57.7142630385488	234	Spectrogram 1	1	1488.6119577	10839.1113577	143.SUR.2012.5.3.5.54.WAV_2-7	SUR-J1	26.7254736557	high
57.9319274376417	58.0667120181406	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	57.9319274376417	235	Spectrogram 1	1	2110.4817221	11460.9811221	31.CCL.2011.6.17.8.45.WAV_1-13	CCL-K2	18.7911497821	low
58.1667120181406	58.2838095238095	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	58.1667120181406	236	Spectrogram 1	1	1493.3	10843.7994	0.SUR.2017.05.26.8.24.WAV_4	SUR-J6	13.1303326845	low
58.3838095238095	58.53179138322	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	58.3838095238095	237	Spectrogram 1	1	2086.104	11436.6034	0.SUR.1970.7.23.ITM70861B-31.WAV_1	SUR-A4	17.3020504562	low
58.63179138322	58.7694784580499	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	58.63179138322	238	Spectrogram 1	1	2219.458	11569.9574	32.SUR.2011.6.8.8.45.WAV_2	SUR-F1	14.8978622762	high
58.8694784580499	59.0287755102041	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	58.8694784580499	239	Spectrogram 1	1	1540.792	10891.2914	312.CCL.2014.4.17.8.11.WAV_3-5	CCL-M1	13.6877215456	low
59.1287755102041	59.2722902494331	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	59.1287755102041	240	Spectrogram 1	1	1891.3899921	11241.8893921	0.BR1.2013.6.7.8.24.WAV_2-5	BR1-D4	21.8245768807	low
59.3722902494331	59.5125850340136	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	59.3722902494331	241	Spectrogram 1	1	2021.6431843	11372.1425843	0.TR1.2013.4.23.9.14.WAV_1-3	TR1-E4	15.4678757062	low
59.6125850340136	59.7460997732426	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	59.6125850340136	242	Spectrogram 1	1	2354.4497283	11704.9491283	0.CCE.1970.7.13.ITM70858A-5.WAV_1-5	CCE-C2	13.9708331761	low
59.8460997732426	59.9958503401361	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	59.8460997732426	243	Spectrogram 1	1	1891.3899921	11241.8893921	0.BR1.2013.6.7.8.15.WAV_2	BR1-D3	13.7870123132	low
60.0958503401361	60.2382766439909	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	60.0958503401361	244	Spectrogram 1	1	2037.181	11387.6804	0.SUR.1970.7.23.ITM70858B-2.WAV_2	SUR-A5	13.1911196023	low
60.3382766439909	60.5028344671202	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	60.3382766439909	245	Spectrogram 1	1	2122.92	11473.4194	0.LOC.2011.7.29.7.37.WAV_1-4	LOC-A1	22.2213647604	high
60.6028344671202	60.7363492063492	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	60.6028344671202	246	Spectrogram 1	1	2354.4497283	11704.9491283	0.CCE.1970.7.13.ITM70858A-5.WAV_1-5	CCE-C2	13.9708331761	low
60.8363492063492	60.95410430839	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	60.8363492063492	247	Spectrogram 1	1	2199.3202599	11549.8196599	38.SUR.2011.6.8.9.01.WAV_2	SUR-J1	18.7385638587	high
61.05410430839	61.1738095238095	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	61.05410430839	248	Spectrogram 1	1	2030.939	11381.4384	40.SUR.2011.6.8.8.21.WAV_1-50	SUR-F5	20.1321623226	low
61.2738095238095	61.4038775510204	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	61.2738095238095	249	Spectrogram 1	1	2106.347	11456.8464	180.SUR.2014.4.9.7.15.WAV_4	SUR-K3	25.6744475772	low
61.5038775510204	61.667074829932	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	61.5038775510204	250	Spectrogram 1	1	1917.829	11268.3284	117.LOC.2012.4.9.7.30.WAV_2	LOC-A2	24.4059330932	high
61.767074829932	61.919977324263	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	61.767074829932	251	Spectrogram 1	1	1666.2890333	11016.7884333	279.CCE.2014.7.7.26.8.32.WAV_2-2	CCE-I1	18.5809296493	high
62.019977324263	62.1380725623583	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	62.019977324263	252	Spectrogram 1	1	2106.347	11456.8464	40.SUR.2011.6.8.8.21.WAV_4	SUR-F5	21.4307448817	low
62.2380725623583	62.3645124716553	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	62.2380725623583	253	Spectrogram 1	1	2842.571	12193.0704	0.SUR.2014.7.28.8.20.WAV_5	SUR-J4	23.6455275578	low
62.4645124716553	62.6056235827664	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	62.4645124716553	254	Spectrogram 1	1	2376.9973354	11727.4967354	14.SUR.2011.6.10.7.15.WAV_3	SUR-H1	27.9066581036	high
62.7056235827664	62.8261904761905	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	62.7056235827664	255	Spectrogram 1	1	1888.3853777	11238.8847777	87.SUR.2012.2.3.9.57.WAV_2	SUR-J2	9.0819994685	low
62.9261904761905	63.0602040816327	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	62.9261904761905	256	Spectrogram 1	1	2643.8620634	11994.3614634	0.CCE.1970.7.13.ITM70858A-5.WAV_1-6	CCE-C2	11.9078751821	low
63.1602040816327	63.2769160997732	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	63.1602040816327	257	Spectrogram 1	1	2144.05	11494.5494	180.SUR.2014.4.9.7.15.WAV_3-4	SUR-K3	25.7104201938	low
63.3769160997732	63.5206349206349	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	63.3769160997732	258	Spectrogram 1	1	2037.181	11387.6804	0.SUR.1970.7.23.ITM70858B-2.WAV_4	SUR-A5	11.8056801939	low
63.6206349206349	63.7387301587302	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	63.6206349206349	259	Spectrogram 1	1	2106.347	11456.8464	40.SUR.2011.6.8.8.21.WAV_4	SUR-F5	21.4307448817	low
63.8387301587302	63.9647619047619	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	63.8387301587302	260	Spectrogram 1	1	1620.4	10970.8994	0.SUR.2017.05.26.9.35.WAV_5	SUR-J3	22.2284430184	high
64.0647619047619	64.1922902494331	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	64.0647619047619	261	Spectrogram 1	1	2066.0624532	11416.5618532	87.SUR.2012.2.3.9.57.WAV_3-3	SUR-J2	9.0401467341	low
64.2922902494331	64.3904081632653	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	64.2922902494331	262	Spectrogram 1	1	1891.39	11241.8894	0.SJA.2010.7.13.9.10.WAV_4	SJA-C1	11.5786239133	high
64.4904081632653	64.6284353741497	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	64.4904081632653	263	Spectrogram 1	1	2180.802	11531.3014	0.SAT.2014.5.13.8.59.WAV_1	SAT-G1	25.8109872147	high
64.7284353741497	64.8544671201814	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	64.7284353741497	264	Spectrogram 1	1	1620.4	10970.8994	0.SUR.2017.05.26.9.35.WAV_5	SUR-J3	22.2284430184	high
64.9544671201814	65.099387755102	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	64.9544671201814	265	Spectrogram 1	1	2154.900991	11505.400391	88.CCL.2012.5.25.7.49.WAV_1-3	CCL-K1	23.7124377186	high
65.199387755102	65.3216780045351	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	65.199387755102	266	Spectrogram 1	1	1955.532	11306.0314	180.SUR.2014.4.9.7.15.WAV_3-3	SUR-K3	26.1858045719	low
65.4216780045352	65.5559183673469	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	65.4216780045352	267	Spectrogram 1	1	1932.8046466	11283.3040466	0.SUR.2014.7.8.8.51.WAV_2	SUR-K2	27.3584360929	high
65.6559183673469	65.7726303854875	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	65.6559183673469	268	Spectrogram 1	1	2144.05	11494.5494	180.SUR.2014.4.9.7.15.WAV_3-4	SUR-K3	25.7104201938	low
65.8726303854875	65.9931972789116	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	65.8726303854875	269	Spectrogram 1	1	1888.3853777	11238.8847777	87.SUR.2012.2.3.9.57.WAV_2	SUR-J2	9.0819994685	low
66.0931972789116	66.2074376417233	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	66.0931972789116	270	Spectrogram 1	1	1986.51	11337.0094	0.SUR.2012.1.20.9.25.WAV_3	SUR-L1	23.4707074031	low
66.3074376417234	66.4255328798186	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	66.3074376417234	271	Spectrogram 1	1	2106.347	11456.8464	40.SUR.2011.6.8.8.21.WAV_4	SUR-F5	21.4307448817	low
66.5255328798186	66.6514058956916	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	66.5255328798186	272	Spectrogram 1	1	1993.236	11343.7354	81.SUR.2012.1.19.9.08.WAV_5	SUR-F4	25.4994924053	low
66.7514058956916	66.9024716553288	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	66.7514058956916	273	Spectrogram 1	1	1977.1507292	11327.6501292	0.TR1.2012.7.31.8.52.WAV_3-6	TR1-E4	17.0408001941	low
67.0024716553288	67.1496825396825	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	67.0024716553288	274	Spectrogram 1	1	1755.127571	11105.626971	47.CCL.2011.6.20.7.29.WAV_5	CCL-K1	27.377706502	high
67.2496825396825	67.3761224489796	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	67.2496825396825	275	Spectrogram 1	1	2842.571	12193.0704	0.SUR.2014.7.28.8.20.WAV_5	SUR-J4	23.6455275578	low
67.4761224489796	67.6407936507937	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	67.4761224489796	276	Spectrogram 1	1	2044.6	11395.0994	0.CCL.2019.7.16.8.15.WAV_7	CCL-L2	20.0874900459352	high
67.7407936507936	67.8683219954649	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	67.7407936507936	277	Spectrogram 1	1	2066.0624532	11416.5618532	87.SUR.2012.2.3.9.57.WAV_3-3	SUR-J2	9.0401467341	low
67.9683219954648	68.0987528344671	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	67.9683219954648	278	Spectrogram 1	1	2068.643	11419.1424	81.SUR.2012.1.19.9.08.WAV_3-3	SUR-F4	25.5134330557	low
68.1987528344671	68.3178004535147	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	68.1987528344671	279	Spectrogram 1	1	2007.1549261	11357.6543261	0.CCL.2008.4.1.7.55.WAV_1	CCL-K1	17.5648846037	high
